绿	2603
缅	2604
缆	2605
缇	2606
缎	2607
缐	2608
缓	2609
缔	2610
编	2611
缘	2612
缙	2613
缝	2614
缠	2615
缤	2616
缦	2617
缨	2618
缩	2619
缪	2620
缴	2621
缸	2622
缺	2623
罐	2624
网	2625
罕	2626
罗	2627
罚	2628
罡	2629
罩	2630
罪	2631
置	2632
署	2633
羊	2634
羌	2635
美	2636
羔	2637
羚	2638
羡	2639
群	2640
羲	2641
羹	2642
羽	2643
羿	2644
翁	2645
翅	2646
翊	2647
翌	2648
翎	2649
翔	2650
翘	2651
翟	2652
翠	2653
翡	2654
翥	2655
翰	2656
翱	2657
翻	2658
翼	2659
耀	2660
老	2661
考	2662
耄	2663
者	2664
而	2665
耍	2666
耐	2667
耒	2668
耕	2669
耗	2670
耘	2671
耙	2672
耦	2673
耳	2674
耵	2675
耶	2676
耸	2677
耿	2678
聂	2679
聊	2680
聋	2681
职	2682
联	2683
聘	2684
聚	2685
聪	2686
聿	2687
肃	2688
肆	2689
肇	2690
肉	2691
肋	2692
肌	2693
肖	2694
肘	2695
肚	2696
肛	2697
肝	2698
肠	2699
股	2700
肢	2701
肤	2702
肥	2703
肩	2704
肪	2705
肯	2706
育	2707
肴	2708
肺	2709
肽	2710
肾	2711
肿	2712
胀	2713
胁	2714
胃	2715
胆	2716
背	2717
胎	2718
胖	2719
胗	2720
胚	2721
胜	2722
胞	2723
胡	2724
胪	2725
胭	2726
胳	2727
胶	2728
胸	2729
胺	2730
能	2731
脂	2732
脆	2733
脉	2734
脊	2735
脏	2736
脐	2737
脑	2738
脖	2739
脚	2740
脯	2741
脱	2742
脸	2743
脾	2744
腊	2745
腋	2746
腌	2747
腐	2748
腔	2749
腕	2750
腩	2751
腰	2752
腱	2753
腹	2754
腺	2755
腻	2756
腾	2757
腿	2758
膊	2759
膏	2760
膜	2761
膝	2762
膨	2763
膳	2764
臀	2765
臂	2766
臊	2767
臣	2768
自	2769
臭	2770
至	2771
致	2772
臻	2773
臼	2774
舅	2775
舌	2776
舍	2777
舒	2778
舜	2779
舞	2780
舟	2781
航	2782
舫	2783
般	2784
舰	2785
舱	2786
舵	2787
舶	2788
船	2789
艇	2790
良	2791
艰	2792
色	2793
艳	2794
艺	2795
艾	2796
节	2797
芃	2798
芊	2799
芋	2800
芎	2801
芒	2802
芙	2803
芜	2804
芝	2805
芥	2806
芦	2807
芪	2808
芬	2809
芭	2810
芮	2811
芯	2812
花	2813
芳	2814
芷	2815
芸	2816
芹	2817
芽	2818
苍	2819
苏	2820
苑	2821
苓	2822
苔	2823
苗	2824
苝	2825
苞	2826
苟	2827
若	2828
苦	2829
苪	2830
英	2831
苹	2832
茁	2833
茂	2834
范	2835
茄	2836
茅	2837
茉	2838
茗	2839
茜	2840
茨	2841
茭	2842
茯	2843
茱	2844
茴	2845
茵	2846
茶	2847
茸	2848
茹	2849
荃	2850
荆	2851
草	2852
荐	2853
荒	2854
荔	2855
荘	2856
荞	2857
荟	2858
荠	2859
荡	2860
荣	2861
荤	2862
荥	2863
荧	2864
荨	2865
荪	2866
荫	2867
药	2868
荷	2869
荻	2870
莅	2871
莆	2872
莉	2873
莎	2874
莓	2875
莘	2876
莜	2877
莞	2878
莫	2879
莱	2880
莲	2881
获	2882
莹	2883
莺	2884
莽	2885
菀	2886
菁	2887
菇	2888
菊	2889
菌	2890
菏	2891
菓	2892
菘	2893
菜	2894
菠	2895
菡	2896
菩	2897
菱	2898
菲	2899
萃	2900
萄	2901
萌	2902
萍	2903
萘	2904
萝	2905
营	2906
萧	2907
萨	2908
萱	2909
落	2910
葆	2911
著	2912
葛	2913
葡	2914
董	2915
葫	2916
葬	2917
葱	2918
葳	2919
葵	2920
蒂	2921
蒄	2922
蒋	2923
蒙	2924
蒜	2925
蒡	2926
蒲	2927
蒸	2928
蓄	2929
蓉	2930
蓓	2931
蓝	2932
蓟	2933
蓬	2934
蔓	2935
蔗	2936
蔚	2937
蔡	2938
蔬	2939
蔷	2940
蔺	2941
蔻	2942
蔽	2943
蕃	2944
蕉	2945
蕊	2946
蕙	2947
蕲	2948
蕳	2949
蕴	2950
蕾	2951
薄	2952
薇	2953
薏	2954
薛	2955
薪	2956
薯	2957
薰	2958
藏	2959
藓	2960
藕	2961
藜	2962
藤	2963
藻	2964
蘑	2965
蘘	2966
蘸	2967
虎	2968
虏	2969
虐	2970
虑	2971
虔	2972
虚	2973
虞	2974
虫	2975
虱	2976
虹	2977
虽	2978
虾	2979
蚀	2980
蚁	2981
蚂	2982
蚊	2983
蚌	2984
蚕	2985
蚝	2986
蚨	2987
蛇	2988
蛊	2989
蛋	2990
蛙	2991
蛛	2992
蛟	2993
蛮	2994
蛳	2995
蜀	2996
蜂	2997
蜓	2998
蜕	2999
蜗	3000
蜘	3001
蜜	3002
蜡	3003
蜻	3004
蝇	3005
蝉	3006
蝎	3007
蝴	3008
蝶	3009
螃	3010
融	3011
螺	3012
蟠	3013
蟹	3014
蟾	3015
蠡	3016
蠢	3017
血	3018
行	3019
衔	3020
衖	3021
街	3022
衡	3023
衢	3024
衣	3025
补	3026
表	3027
衫	3028
衬	3029
衰	3030
袁	3031
袄	3032
袋	3033
袍	3034
袖	3035
袜	3036
被	3037
袭	3038
裁	3039
裂	3040
装	3041
裔	3042
裕	3043
裘	3044
裙	3045
裤	3046
裱	3047
裳	3048
裴	3049
裹	3050
褀	3051
褂	3052
褊	3053
褐	3054
褔	3055
褥	3056
襄	3057
西	3058
要	3059
覃	3060
见	3061
观	3062
规	3063
觅	3064
视	3065
览	3066
觉	3067
角	3068
解	3069
触	3070
言	3071
詹	3072
誉	3073
警	3074
计	3075
订	3076
认	3077
讨	3078
让	3079
训	3080
议	3081
讯	3082
记	3083
讲	3084
讴	3085
许	3086
论	3087
讼	3088
设	3089
访	3090
证	3091
评	3092
识	3093
诈	3094
诉	3095
诊	3096
译	3097
试	3098
诗	3099
诚	3100
诛	3101
话	3102
诞	3103
询	3104
该	3105
详	3106
语	3107
误	3108
诱	3109
说	3110
诵	3111
请	3112
诸	3113
诺	3114
读	3115
课	3116
谁	3117
调	3118
谅	3119
谈	3120
谊	3121
谋	3122
谌	3123
谐	3124
谕	3125
谚	3126
谛	3127
谜	3128
谢	3129
谣	3130
谦	3131
谨	3132
谭	3133
谱	3134
谷	3135
豆	3136
豉	3137
豊	3138
豌	3139
豚	3140
象	3141
豪	3142
豫	3143
豹	3144
貂	3145
貌	3146
贝	3147
贞	3148
负	3149
贡	3150
财	3151
责	3152
贤	3153
账	3154
货	3155
质	3156
贩	3157
贪	3158
贫	3159
购	3160
贯	3161
贰	3162
贴	3163
贵	3164
贷	3165
贸	3166
费	3167
贺	3168
贼	3169
贾	3170
赁	3171
资	3172
赉	3173
赊	3174
赋	3175
赌	3176
赎	3177
赏	3178
赐	3179
赔	3180
赖	3181
赚	3182
赛	3183
赞	3184
赠	3185
赢	3186
赣	3187
赤	3188
赫	3189
走	3190
赵	3191
赶	3192
起	3193
趁	3194
超	3195
越	3196
趋	3197
趟	3198
趣	3199
足	3200
趴	3201
趵	3202
趾	3203
跃	3204
跆	3205
跌	3206
跑	3207
跖	3208
距	3209
跟	3210
跤	3211
跨	3212
路	3213
跳	3214
践	3215
跷	3216
踏	3217
踢	3218
踩	3219
踪	3220
踺	3221
蹄	3222
蹈	3223
蹦	3224
蹭	3225
躁	3226
身	3227
躺	3228
车	3229
轧	3230
轨	3231
轩	3232
转	3233
轮	3234
软	3235
轰	3236
轴	3237
轶	3238
轻	3239
载	3240
轿	3241
较	3242
辅	3243
辆	3244
辈	3245
辉	3246
辊	3247
辋	3248
辐	3249
辑	3250
输	3251
辛	3252
辜	3253
辞	3254
辟	3255
辣	3256
辨	3257
辩	3258
辫	3259
辰	3260
边	3261
辽	3262
达	3263
迁	3264
迅	3265
过	3266
迈	3267
迎	3268
运	3269
近	3270
返	3271
还	3272
这	3273
进	3274
远	3275
违	3276
连	3277
迟	3278
迦	3279
迩	3280
迪	3281
迫	3282
迮	3283
迷	3284
迹	3285
迺	3286
追	3287
退	3288
送	3289
适	3290
逃	3291
逅	3292
逆	3293
选	3294
逊	3295
逍	3296
透	3297
逐	3298
递	3299
途	3300
逗	3301
通	3302
逛	3303
速	3304
造	3305
逢	3306
逸	3307
逹	3308
逻	3309
逾	3310
遁	3311
遂	3312
遇	3313
遍	3314
遐	3315
道	3316
遗	3317
遣	3318
遥	3319
遮	3320
遵	3321
避	3322
邀	3323
邂	3324
邑	3325
邓	3326
邝	3327
邢	3328
那	3329
邦	3330
邨	3331
邪	3332
邮	3333
邯	3334
邱	3335
邳	3336
邵	3337
邸	3338
邹	3339
邺	3340
邻	3341
郁	3342
郅	3343
郊	3344
郎	3345
郏	3346
郑	3347
郝	3348
郡	3349
郦	3350
部	3351
郫	3352
郭	3353
郸	3354
都	3355
鄂	3356
鄢	3357
鄯	3358
鄱	3359
酉	3360
酌	3361
配	3362
酒	3363
酝	3364
酥	3365
酩	3366
酪	3367
酬	3368
酯	3369
酰	3370
酱	3371
酵	3372
酷	3373
酸	3374
酿	3375
醇	3376
醉	3377
醋	3378
醍	3379
醒	3380
醛	3381
醪	3382
醴	3383
采	3384
釉	3385
释	3386
里	3387
重	3388
野	3389
量	3390
金	3391
釜	3392
鉴	3393
錧	3394
鍊	3395
鑫	3396
针	3397
钉	3398
钊	3399
钎	3400
钒	3401
钓	3402
钙	3403
钛	3404
钜	3405
钝	3406
钞	3407
钟	3408
钠	3409
钢	3410
钣	3411
钥	3412
钦	3413
钧	3414
钩	3415
钮	3416
钯	3417
钰	3418
钱	3419
钳	3420
钵	3421
钻	3422
钾	3423
钿	3424
铁	3425
铂	3426
铃	3427
铅	3428
铆	3429
铍	3430
铎	3431
铕	3432
铖	3433
铛	3434
铜	3435
铝	3436
铞	3437
铠	3438
铣	3439
铧	3440
铪	3441
铬	3442
铭	3443
铮	3444
铰	3445
铱	3446
铲	3447
铵	3448
银	3449
铸	3450
铺	3451
链	3452
销	3453
锁	3454
锂	3455
锄	3456
锅	3457
锈	3458
锋	3459
锌	3460
锐	3461
错	3462
锚	3463
锟	3464
锡	3465
锣	3466
锤	3467
锦	3468
锭	3469
键	3470
锯	3471
锰	3472
锴	3473
锻	3474
镀	3475
镁	3476
镂	3477
镇	3478
镍	3479
镐	3480
镒	3481
镖	3482
镗	3483
镜	3484
镦	3485
镭	3486
镯	3487
镶	3488
长	3489
门	3490
闪	3491
闫	3492
闭	3493
问	3494
闯	3495
闰	3496
闲	3497
间	3498
闵	3499
闷	3500
闸	3501
闹	3502
闺	3503
闻	3504
闽	3505
闿	3506
阀	3507
阁	3508
阅	3509
阎	3510
阔	3511
阖	3512
阙	3513
阜	3514
队	3515
阡	3516
阮	3517
防	3518
阳	3519
阴	3520
阵	3521
阶	3522
阻	3523
阿	3524
陀	3525
陂	3526
附	3527
际	3528
陆	3529
陇	3530
陈	3531
陋	3532
陌	3533
降	3534
限	3535
陕	3536
陟	3537
陡	3538
院	3539
除	3540
险	3541
陪	3542
陵	3543
陶	3544
陷	3545
隅	3546
隆	3547
隋	3548
隍	3549
随	3550
隐	3551
隔	3552
障	3553
隧	3554
隽	3555
难	3556
雀	3557
雁	3558
雄	3559
雅	3560
集	3561
雍	3562
雎	3563
雏	3564
雕	3565
雨	3566
雪	3567
雯	3568
零	3569
雷	3570
雾	3571
需	3572
霄	3573
霆	3574
震	3575
霉	3576
霍	3577
霏	3578
霓	3579
霖	3580
霜	3581
霞	3582
露	3583
霸	3584
青	3585
靓	3586
靖	3587
静	3588
靛	3589
非	3590
靠	3591
靡	3592
面	3593
革	3594
靳	3595
靴	3596
鞋	3597
鞍	3598
鞘	3599
鞭	3600
韦	3601
韧	3602
韩	3603
韬	3604
韭	3605
音	3606
韵	3607
韶	3608
頔	3609
页	3610
顶	3611
项	3612
顺	3613
须	3614
顽	3615
顾	3616
顿	3617
颁	3618
颂	3619
预	3620
颅	3621
领	3622
颈	3623
颊	3624
颌	3625
颍	3626
颐	3627
频	3628
颓	3629
颖	3630
颗	3631
题	3632
颜	3633
额	3634
颠	3635
颢	3636
风	3637
飘	3638
飙	3639
飚	3640
飞	3641
食	3642
飨	3643
餐	3644
饦	3645
饨	3646
饪	3647
饭	3648
饮	3649
饯	3650
饰	3651
饱	3652
饲	3653
饵	3654
饶	3655
饸	3656
饹	3657
饺	3658
饼	3659
饿	3660
馀	3661
馄	3662
馅	3663
馆	3664
馈	3665
馋	3666
馍	3667
馏	3668
馐	3669
馒	3670
馕	3671
首	3672
香	3673
馥	3674
馨	3675
馫	3676
马	3677
驭	3678
驰	3679
驱	3680
驳	3681
驴	3682
驶	3683
驹	3684
驻	3685
驼	3686
驾	3687
驿	3688
骁	3689
骄	3690
骆	3691
骋	3692
验	3693
骏	3694
骐	3695
骑	3696
骗	3697
骚	3698
骜	3699
骝	3700
骞	3701
骨	3702
髓	3703
高	3704
髪	3705
鬼	3706
魁	3707
魂	3708
魄	3709
魅	3710
魏	3711
魔	3712
鱬	3713
鱼	3714
鱿	3715
鲁	3716
鲈	3717
鲍	3718
鲜	3719
鲢	3720
鲤	3721
鲨	3722
鲩	3723
鲫	3724
鲮	3725
鲱	3726
鲲	3727
鲶	3728
鲸	3729
鳄	3730
鳅	3731
鳌	3732
鳗	3733
鳝	3734
鳞	3735
鳯	3736
鶏	3737
鸟	3738
鸡	3739
鸣	3740
鸥	3741
鸦	3742
鸭	3743
鸯	3744
鸳	3745
鸽	3746
鸿	3747
鹃	3748
鹅	3749
鹉	3750
鹊	3751
鹌	3752
鹏	3753
鹑	3754
鹞	3755
鹤	3756
鹦	3757
鹭	3758
鹰	3759
鹿	3760
麋	3761
麒	3762
麟	3763
麦	3764
麸	3765
麺	3766
麻	3767
麾	3768
黄	3769
黍	3770
黎	3771
黑	3772
黔	3773
默	3774
黛	3775
鼎	3776
鼓	3777
鼠	3778
鼻	3779
鼾	3780
齐	3781
齿	3782
龄	3783
龅	3784
龙	3785
龚	3786
龛	3787
龟	3788
龢	3789
凉	3790
０	3791
１	3792
２	3793
３	3794
４	3795
５	3796
６	3797
７	3798
８	3799
９	3800
ａ	3801
ｂ	3802
ｃ	3803
ｄ	3804
ｅ	3805
ｆ	3806
ｇ	3807
ｈ	3808
ｉ	3809
ｊ	3810
ｋ	3811
ｌ	3812
ｍ	3813
ｎ	3814
ｏ	3815
ｐ	3816
ｑ	3817
ｒ	3818
ｓ	3819
ｔ	3820
ｕ	3821
ｖ	3822
ｗ	3823
ｘ	3824
ｙ	3825
ｚ	3826
